DATE,AAPL,ABBV,ALV,AMGN,AMZN,BA,BHP,BKH,BP,BSAC,C,CSCO,CVX,DD,DIS,GE,GOOG,GSK,IBM,INTC,JNJ,JPM,KO,MA,MCD,META,MMM,MRK,MSFT,NVDA,ORCL,PEP,PFE,PG,PM,ROG,RY,SAN,TM,TSM,TTE,V,WMT,XOM
2024-04-25,169.89,167.28999,115.85,269.38,173.67,166.81,57.21,54.2,39.62,18.24,61.79,48.1,165.28,73.5,112.77,161.25999,157.95,40.91,168.91,35.11,146.82001,193.37,61.74,462.10999,275.60001,441.38,91.41,130.72,399.04001,826.32001,114.89,176.67999,25.26,162.55,96.09,109.54,97.68,5.06,225.36,136.58,73.75,275.16,60.21,121.33
2024-04-26,169.3,159.62,122.29,269.98001,179.62,167.22,56.43,53.86,39.47,18.19,62.66,47.86,165.89,73.71,112.73,162.35001,173.69,41.11,167.13,31.88,146.14,193.49001,61.74,462.42001,273.09,443.29001,91.83,131.2,406.32001,877.34998,117.21,175.58,25.4,161.28999,95.02,121.03,98.16,5.11,226.71001,138.3,74.56,274.51999,60.16,117.96
2024-04-29,173.5,161.52,121.24,276.38,180.96001,173.49001,56.81,54.98,39.47,18.48,62.26,47.78,166.33,73.9,112.08,164.49001,167.89999,41.61,167.42999,31.36,146.82001,193.28,62.04,457.10001,273.54999,432.62,92.16,130.12,402.25,877.57001,116.49,176.14,25.64,161.66,95.6,122.36,97.99,5.04,227.94,138.5,74.48,271.84,60.24,119.64
2024-04-30,170.33,162.64,119.79,273.94,175.0,167.84,55.16,54.9,38.77,17.98,61.33,46.98,161.27,72.5,111.1,161.82001,164.64,41.44,166.2,30.47,144.59,191.74001,61.77,451.20001,273.04001,430.17001,96.51,129.22,389.32999,864.02002,113.75,175.91,25.62,163.2,94.94,119.09,96.83,4.8,227.31,137.34,72.47,268.60999,59.35,118.27
2024-05-01,169.3,161.72,120.43,277.37,179.0,171.46001,55.0,55.6,38.22,17.91,61.35,46.84,159.63,78.31,110.48,159.7,165.57001,42.57,164.42999,30.37,151.17999,191.86,61.93,442.07001,274.42999,439.19,98.44,128.8,394.94,830.40997,114.63,175.14999,27.18,163.39999,96.05,118.62,97.38,4.8,226.83,134.94,71.68,267.32001,58.85,116.03
2024-05-02,173.03,160.81,121.8,278.39001,184.72,178.85001,55.58,55.98,38.67,18.08,61.54,46.79,160.73,77.75,112.62,162.64,168.46001,43.35,164.69,30.51,149.92,191.66,61.99,441.10001,273.28,441.67999,96.81,128.25999,397.84,858.16998,114.96,175.45,27.7,163.84,97.31,120.0,99.22,4.87,230.8,136.23,71.4,267.60999,59.71,116.24
2024-05-03,183.38,163.78999,121.38,311.29001,186.21001,179.78999,56.26,55.77,38.7,18.15,61.52,47.12,160.25,77.67,113.66,164.11,168.99001,43.5,165.71001,30.9,149.27,190.50999,62.17,443.57999,270.32001,451.95999,97.15,127.51,406.66,887.89001,115.8,176.14999,27.81,164.46001,97.4,118.33,101.17,4.83,232.87,141.56,71.63,268.48999,59.82,116.0
2024-05-06,181.71001,162.73,123.85,299.48001,188.7,178.35001,56.86,56.48,39.04,18.25,62.81,47.11,162.3,78.53,116.47,167.97,169.83,43.45,168.61,30.97,148.58,192.0,62.35,449.37,269.29999,465.67999,96.59,127.57,413.54001,921.40002,118.34,175.82001,28.16,164.44,97.45,118.98,101.82,4.9,235.60001,142.83,72.03,272.67001,59.87,116.75
2024-05-07,182.39999,162.55,123.96,300.29999,188.75999,176.71001,57.47,56.74,37.58,18.31,62.0,47.28,162.67,79.29,105.39,168.78,172.98,44.15,168.38,30.68,148.72,191.75,62.62,453.06,267.5,468.23999,95.54,130.38,409.34,905.53998,117.93,178.02,27.77,165.75999,97.53,119.13,101.02,5.03,231.25999,141.11,71.94,276.45999,60.62,116.17
2024-05-08,182.74001,160.45,124.44,307.31,188.0,180.35001,56.5,56.36,37.53,18.34,62.75,48.0,162.53999,78.2,105.44,168.86,171.16,44.14,169.89999,30.0,148.95,195.64999,62.85,454.76999,268.48999,472.60001,96.35,129.55,410.54001,904.12,117.39,177.41,28.27,165.07001,98.25,118.28,101.85,5.05,231.78,143.60001,72.15,277.19,60.3,116.15
2024-05-09,184.57001,160.39999,125.0,312.85999,189.5,181.25,57.12,57.58,38.04,18.42,63.32,47.79,165.45,78.8,105.8,167.5,171.58,44.67,166.27,30.09,149.85001,197.5,62.88,455.48999,267.95001,475.42001,97.33,130.23,412.32001,887.46997,116.64,178.06,28.18,166.03999,99.46,120.64,103.09,5.05,227.24001,142.78999,73.71,278.54001,60.44,118.44
2024-05-10,183.05,160.75,124.34,310.14999,187.48,178.50999,57.19,57.05,37.84,18.99,63.53,48.06,165.82001,78.76,105.79,163.38,170.28999,45.07,167.14999,29.85,149.91,198.77,63.26,456.98001,275.0,476.20001,98.93,130.06,414.73999,898.78003,116.67,179.78999,28.01,166.85001,99.66,120.6,103.21,5.03,218.78,149.25999,73.82,280.73999,60.48,117.96
2024-05-13,186.28,161.28,122.52,308.45001,186.57001,178.44,57.18,56.99,38.1,19.17,63.4,48.68,164.53,78.87,105.83,159.5,170.89999,45.17,167.56,30.51,151.22,198.73,63.58,457.76001,271.32001,468.01001,99.63,129.28999,413.72,903.98999,116.37,180.89999,28.44,165.87,99.29,120.06,104.61,5.06,215.64,146.41,74.06,279.39001,60.41,117.91
2024-05-14,187.42999,161.59,122.04,311.41,187.07001,180.75999,58.79,56.69,37.96,19.57,63.59,48.95,163.61,78.35,105.35,160.0,171.92999,45.66,167.36,31.05,151.38,201.50999,63.1,454.20001,270.66,471.85001,100.08,128.66,416.56,913.56,120.87,179.87,28.38,165.75999,99.84,119.57,104.3,5.09,217.12,151.95,73.97,277.73999,59.86,117.67
2024-05-15,189.72,163.78999,125.83,319.04001,185.99001,176.99001,59.27,56.87,37.76,19.99,64.24,49.67,163.05,78.22,102.77,163.47,173.88,45.7,168.25999,31.27,152.67,202.11,63.13,458.0,273.87,481.54001,101.24,131.73,423.07999,946.29999,121.63,179.46001,28.82,166.50999,100.57,121.14,105.49,5.23,219.55,155.58,73.48,281.5,59.83,118.58
2024-05-16,189.84,164.35001,126.21,314.72,183.63,182.96001,60.02,56.93,37.11,19.98,64.14,48.34,161.09,77.57,103.37,161.12,175.42999,44.88,168.97,32.03,154.28,202.47,63.32,458.87,273.51001,473.23001,104.86,130.88,420.98999,943.59003,122.16,183.11,28.92,167.86,100.66,119.7,105.99,5.14,215.63,152.23,72.15,279.84,64.01,117.87
2024-05-17,189.87,166.42,125.18,312.47,184.7,184.95,61.47,56.78,37.49,19.98,64.07,48.17,162.67,79.91,103.25,159.89,177.28999,44.98,169.03,31.83,154.64,204.78999,63.03,460.26999,272.38,471.91,105.26,131.19,420.20999,924.78998,123.5,182.19,28.64,167.64,99.83,117.99,106.79,5.25,219.75999,151.67999,73.19,280.10001,64.65,119.64
2024-05-20,191.03999,164.56,125.28,314.54001,183.53999,186.61,61.58,56.86,37.26,19.99,63.16,47.13,161.14,79.87,102.9,159.28,178.46001,44.59,169.92,32.1,151.27,195.58,62.57,459.66,267.87,468.84,105.21,130.99001,425.34,947.79999,124.52,180.31,28.53,167.31,99.59,119.45,105.84,5.21,220.5,153.55,72.44,278.54001,64.18,118.67
2024-05-21,192.35001,162.92999,126.26,314.85001,183.14999,184.78,61.63,56.75,37.06,19.95,64.74,46.94,159.97,79.52,103.01,161.0,179.53999,44.46,173.47,31.74,151.24001,199.52,62.91,459.10001,265.87,464.63,103.14,130.75999,429.04001,953.85999,124.63,181.08,28.56,168.35001,100.23,118.32,105.88,5.2,219.36,153.67,71.85,275.95001,65.15,117.85
2024-05-22,190.89999,159.61,124.96,309.41,183.13,186.28,58.73,55.63,36.56,19.7,63.82,47.43,157.57001,78.55,103.02,160.81,178.0,45.78,173.69,31.42,153.5,198.31,63.0,456.51999,265.76999,467.78,101.49,131.10001,430.51999,949.5,124.6,182.09,29.6,167.81,101.07,116.91,105.96,5.13,216.63,156.14999,70.47,275.57999,65.25,115.48
2024-05-23,186.88,158.25999,124.39,306.5,181.05,172.21001,58.75,54.78,36.42,19.95,63.02,46.6,156.94,78.93,100.66,165.25999,175.06,45.15,170.67,30.08,149.7,196.92,62.09,451.20999,257.92999,465.78,99.51,131.09,427.0,1037.98999,124.09,179.27,28.69,165.49001,99.65,117.1,104.61,5.09,214.72,157.09,70.5,274.23001,64.84,113.51
2024-05-24,189.98,157.06,125.73,305.84,180.75,174.52,59.63,54.86,36.72,19.91,63.58,46.42,157.75,81.12,101.76,167.33,176.33,45.12,170.89,30.72,146.97,200.71001,62.0,451.17999,258.10999,478.22,99.67,129.49001,430.16,1064.68994,122.91,177.99001,28.88,165.33,99.93,116.68,105.3,5.11,216.84,160.0,71.52,274.48999,65.38,113.42
2024-05-28,189.99001,155.34,129.11,300.19,182.14999,175.08,59.6,54.95,37.4,19.8,62.45,46.28,159.03999,82.09,102.44,168.56,178.02,44.24,169.66,31.06,144.38,199.5,61.82,445.07999,253.53999,479.92001,98.68,126.09,430.32001,1139.01001,124.49,173.38,28.3,163.11,100.05,118.44,105.04,5.12,218.72,159.41,72.14,270.98001,65.04,114.86
2024-05-29,190.28999,154.78999,126.0,296.37,182.02,171.64999,59.45,54.2,37.12,19.2,62.01,46.08,156.89999,81.27,100.88,163.60001,177.39999,44.28,167.05,30.13,144.44,198.11,61.7,442.47,249.37,474.35999,97.56,125.9,429.17001,1148.25,123.74,171.14999,27.82,161.64999,99.6,117.0,102.85,5.02,213.95,154.34,71.02,268.85999,64.92,113.63
2024-05-30,191.28999,156.31,126.7,301.0,179.32001,172.75,58.66,54.99,36.93,18.95,61.93,46.12,158.25999,81.82,101.7,164.2,173.56,44.02,165.63,30.19,145.28,199.33,61.97,442.10001,252.07001,467.04999,98.2,124.53,414.67001,1105.0,117.09,170.48,28.2,162.58,99.41,117.25,108.4,5.14,214.17,152.96001,70.9,271.29999,64.89,113.99
2024-05-31,192.25,161.24001,127.57,305.85001,176.44,177.61,59.53,56.45,37.57,18.88,62.31,46.5,162.3,82.16,103.91,165.14,173.96001,44.77,166.85001,30.85,146.67,202.63,62.93,447.07001,258.89001,466.82999,100.14,125.54,415.13,1096.32996,117.19,172.89999,28.66,164.53999,101.38,118.0,109.27,5.24,217.50999,151.03999,73.12,272.45999,65.76,117.26
2024-06-03,194.03,160.19,126.89,307.42001,178.34,184.57001,59.38,56.34,36.4,19.23,61.92,46.65,157.46001,80.63,102.77,161.46001,174.42,40.88,165.28,30.29,147.74001,201.82001,62.93,443.19,259.75,477.48999,99.76,128.42,413.51999,1150.0,119.28,171.23,29.31,164.64999,102.96,114.88,108.6,5.25,212.17,154.95,71.13,270.38,65.82,114.45
2024-06-04,194.35001,162.14,121.17,307.37,179.34,188.62,58.07,55.88,35.56,19.2,61.03,47.42,156.13,80.34,103.33,161.38,175.13,41.35,165.81,30.03,147.8,199.16,63.94,444.76999,262.72,476.98999,98.61,128.71001,416.07001,1164.37,120.07,173.89,29.49,167.00999,103.79,116.4,107.48,5.09,210.38,152.47,70.33,272.42001,66.6,112.67
2024-06-05,195.87,165.44,120.13,307.38,181.28,189.85001,58.62,54.68,35.33,19.08,61.77,46.02,154.98,80.62,101.5,162.55,177.07001,41.97,167.38,30.78,145.97,197.25999,63.92,446.66,259.98999,495.06,99.06,129.45,424.01001,1224.40002,122.63,173.49001,29.55,166.05,104.07,119.46,107.11,5.06,208.33,162.92,70.48,274.5,67.09,113.12
2024-06-06,194.48,168.57001,119.74,305.69,185.0,191.42,59.7,54.22,35.45,19.4,61.94,46.23,155.92999,80.25,101.21,160.62,178.35001,41.54,168.2,30.42,146.42,196.91,64.15,448.67999,260.72,493.76001,98.22,130.52,424.51999,1209.97998,123.5,173.2,28.8,168.47,104.24,120.9,107.62,5.11,210.03999,162.07001,70.83,277.04001,67.15,113.97
2024-06-07,196.89,169.42,119.51,305.01999,184.3,190.24001,58.19,53.61,35.26,18.89,61.78,45.84,156.08,80.01,101.54,161.92,175.95,41.21,170.00999,30.74,147.08,199.95,63.91,449.79001,256.20999,492.95999,100.86,130.67,423.85001,1208.88,125.92,171.03999,28.58,167.06,103.61,118.26,106.39,5.07,206.36,164.39,69.73,278.67001,65.88,112.75
2024-06-10,193.12,170.46001,119.18,304.72,187.06,190.12,58.41,53.48,35.92,18.62,61.43,45.85,156.74001,79.88,102.74,162.84,176.63,41.29,170.38,30.91,147.13,199.61,63.59,449.25,253.81,502.60001,100.66,131.49001,427.87,121.79,124.5,165.89999,28.07,167.35001,103.68,115.98,106.23,5.03,208.02,168.16,70.4,275.04001,66.96,113.08
2024-06-11,207.14999,167.7,113.52,300.70001,187.23,185.5,56.8,53.15,35.67,18.53,59.14,45.77,156.49001,79.66,100.87,160.36,178.19,41.06,169.32001,30.92,146.75999,194.36,63.55,449.04001,254.28,507.47,101.32,131.84,432.67999,120.91,123.88,165.07001,28.03,167.48,103.82,115.67,105.38,4.92,205.31,165.71001,68.64,274.67001,66.73,112.17
2024-06-12,213.07001,166.09,113.89,301.07999,186.89,182.67,57.39,52.91,35.56,18.88,60.01,45.62,154.22,80.53,100.8,161.05,179.56,41.11,169.0,30.76,145.41,191.53,62.88,443.0,254.48,508.84,101.21,130.2,441.06,125.2,140.38,163.83,27.66,165.17999,102.65,120.72,105.5,4.93,205.64999,172.98,69.01,270.32001,66.31,110.93
2024-06-13,214.24001,166.56,113.7,298.5,183.83,180.7,57.35,52.26,35.19,18.96,60.23,45.52,152.84,80.08,100.09,155.69,176.74001,41.11,169.12,30.46,145.45,193.66,62.99,445.0,253.7,504.10001,101.54,129.37,441.57999,129.61,139.85001,163.33,27.65,166.41,101.98,121.67,104.39,4.73,199.35001,172.91,67.37,271.19,66.7,110.04
2024-06-14,212.49001,168.59,109.35,298.62,183.66,177.27,56.83,52.54,34.89,18.51,59.33,45.68,152.57001,79.66,99.97,155.88,178.37,40.65,169.21001,30.45,145.53999,193.78,62.55,444.63,253.58,504.16,100.9,129.48,442.57001,131.88,138.13,163.81,27.53,166.78999,102.2,119.16,103.94,4.64,197.13,172.50999,65.78,270.66,67.02,109.11
2024-06-17,216.67,169.67999,112.08,303.28,184.06,178.39,56.25,52.6,35.11,18.51,60.06,45.69,153.19,80.42,101.52,163.23,178.78,40.66,169.5,30.98,145.95,194.98,62.62,448.10999,253.50999,506.63,100.53,127.5,448.37,130.98,141.31,166.14,26.98,167.5,102.05,123.42,103.59,4.73,195.2,177.24001,66.56,271.17001,67.42,108.36
2024-06-18,214.28999,171.36,108.8,305.98999,182.81,174.99001,56.66,52.51,35.39,18.74,60.78,45.97,153.33,80.72,101.5,164.97,176.45,40.95,170.55,30.63,145.64999,197.0,62.63,450.10999,250.78999,499.48999,100.77,127.99,446.34,135.58,144.64,166.48,27.41,168.56,101.24,123.96,103.81,4.74,194.14,179.69,66.66,273.62,67.6,109.38
2024-06-20,209.67999,172.13,106.64,309.89001,186.10001,176.3,57.21,52.88,35.71,18.99,60.62,46.72,156.64,79.87,101.84,165.0,177.71001,40.76,173.92,30.62,147.78,198.67,62.18,452.51001,253.8,501.70001,101.66,129.67,445.70001,130.78,142.91,166.67999,27.74,167.67,101.2,122.0,103.38,4.72,194.53999,175.38,66.48,276.82001,68.01,111.74
2024-06-21,207.49001,170.39,108.25,308.16,189.08,176.56,56.58,53.1,35.51,18.47,59.99,47.29,155.28,79.83,102.27,164.24001,180.25999,40.48,172.46001,31.09,148.75,196.3,62.77,454.85001,259.39001,494.78,102.39,130.72,449.78,126.57,141.5,167.28,27.74,168.25999,99.92,121.31,103.63,4.62,193.58,173.96001,65.76,275.22,67.91,110.76
2024-06-24,208.14,172.74001,110.2,318.14999,185.57001,179.10001,56.69,54.15,36.25,18.76,61.34,47.28,159.31,81.08,101.98,160.53999,180.78999,40.55,175.00999,30.57,149.12,198.88,63.97,456.95999,260.38,498.91,102.99,132.96001,447.67001,118.11,139.89,168.08,28.36,168.45,101.87,119.38,106.22,4.68,198.98,167.81,67.42,276.29999,68.9,114.05
2024-06-25,209.07001,170.75,108.81,319.31,186.34,175.10001,56.97,53.54,36.08,18.7,61.58,47.38,158.46001,80.46,102.2,159.73,185.58,40.31,172.60001,30.74,147.19,198.07001,63.84,455.64999,257.38,510.60001,102.05,132.92,450.95001,126.09,139.17,167.35001,27.99,166.85001,102.04,119.09,106.36,4.63,206.22,172.60001,67.75,273.53,67.42,114.37
2024-06-26,213.25,171.14999,108.54,312.82001,193.61,178.5,57.33,53.55,35.72,18.63,61.25,46.86,155.95,80.03,102.18,160.64,185.37,38.87,171.87,30.54,146.82001,197.42999,64.05,452.38,257.82999,513.12,101.45,131.5,452.16,126.4,138.23,166.74001,27.42,167.45,101.96,119.99,105.6,4.63,203.17999,172.07001,66.22,273.60001,68.29,114.41
2024-06-27,214.10001,168.99001,106.29,313.69,197.85001,182.50999,56.74,54.16,35.97,18.67,61.55,47.45,156.32001,79.98,102.17,160.5,186.86,38.64,170.85001,30.59,145.8,199.17,63.91,442.75,258.17001,519.56,103.17,129.82001,452.85001,123.99,140.17999,166.25999,27.8,166.62,101.57,121.23,106.13,4.62,203.88,171.63,66.59,266.59,67.88,114.9
2024-06-28,210.62,171.52,106.99,312.45001,193.25,182.00999,57.09,54.38,36.1,18.83,63.46,47.51,156.42,80.49,99.29,158.97,183.42,38.5,172.95,30.97,146.16,202.25999,63.65,441.16,254.84,504.22,102.19,123.8,446.95001,123.54,141.2,164.92999,27.98,164.92,101.33,120.61,106.38,4.63,204.97,173.81,66.68,262.47,67.71,115.12
2024-07-01,216.75,170.37,106.99,311.01001,197.2,186.7,57.71,54.1,36.43,18.53,63.43,47.52,156.52,79.27,98.04,158.97,184.49001,38.38,175.10001,30.84,146.44,205.45,63.28,437.60999,249.99001,504.67999,100.61,127.9,456.73001,124.3,143.09,162.89,28.22,162.72,101.25,116.16,105.98,4.75,203.71001,172.33,68.61,263.23999,67.48,114.96
2024-07-02,220.27,165.96001,107.34,310.76999,200.0,185.42,57.75,54.27,36.76,18.59,64.68,47.28,156.75,79.36,97.99,161.45,186.61,38.21,177.3,31.07,146.03,208.83,63.15,444.64999,247.78999,509.5,101.62,127.72,459.28,122.67,143.28,163.58,27.83,163.89999,101.64,119.4,107.52,4.63,206.21001,175.7,68.65,268.23001,68.07,114.18
